Time [s], Reference [V], Output [V], Non-Inverting Input [V], Inverting Input [V], Capacitor Charge [C]
9.084000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.123497e+00, 6.251451e-07
9.085000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.125145e+00, 6.267922e-07
9.086000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.126792e+00, 6.284378e-07
9.087000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.128438e+00, 6.300820e-07
9.088000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.130082e+00, 6.317247e-07
9.089000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.131725e+00, 6.333660e-07
9.090000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.133366e+00, 6.350059e-07
9.091000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.135006e+00, 6.366443e-07
9.092000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.136644e+00, 6.382812e-07
9.093000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.138281e+00, 6.399168e-07
9.094000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.139917e+00, 6.415508e-07
9.095000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.141551e+00, 6.431835e-07
9.096000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.143184e+00, 6.448147e-07
9.097000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.144815e+00, 6.464445e-07
9.098000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.146445e+00, 6.480729e-07
9.099000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.148073e+00, 6.496998e-07
9.100000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.149700e+00, 6.513253e-07
9.101000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.151325e+00, 6.529494e-07
9.102000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.152949e+00, 6.545720e-07
9.103000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.154572e+00, 6.561932e-07
9.104000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.156193e+00, 6.578130e-07
9.105000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.157813e+00, 6.594314e-07
9.106000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.159431e+00, 6.610483e-07
9.107000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.161048e+00, 6.626638e-07
9.108000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.162664e+00, 6.642779e-07
9.109000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.164278e+00, 6.658906e-07
9.110000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.165891e+00, 6.675019e-07
9.111000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.167502e+00, 6.691118e-07
9.112000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.169112e+00, 6.707202e-07
9.113000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.170720e+00, 6.723272e-07
9.114000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.172327e+00, 6.739329e-07
9.115000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.173933e+00, 6.755371e-07
9.116000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.175537e+00, 6.771399e-07
9.117000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.177140e+00, 6.787412e-07
9.118000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.178741e+00, 6.803412e-07
9.119000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.180341e+00, 6.819398e-07
9.120000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.181940e+00, 6.835370e-07
9.121000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.183537e+00, 6.851327e-07
9.122000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.185133e+00, 6.867271e-07
9.123000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.186727e+00, 6.883201e-07
9.124000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.188320e+00, 6.899117e-07
9.125000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.189912e+00, 6.915018e-07
9.126000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.191502e+00, 6.930906e-07
9.127000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.193091e+00, 6.946780e-07
9.128000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.194678e+00, 6.962640e-07
9.129000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.196264e+00, 6.978485e-07
9.130000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.197849e+00, 6.994317e-07
9.131000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.199432e+00, 7.010135e-07
9.132000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.201014e+00, 7.025940e-07
9.133000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.202594e+00, 7.041730e-07
9.134000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.204173e+00, 7.057506e-07
9.135000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.205751e+00, 7.073269e-07
9.136000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.207327e+00, 7.089018e-07
9.137000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.208902e+00, 7.104752e-07
9.138000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.210475e+00, 7.120473e-07
9.139000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.212047e+00, 7.136181e-07
9.140000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.213618e+00, 7.151874e-07
9.141000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.215187e+00, 7.167554e-07
9.142000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.216755e+00, 7.183220e-07
9.143000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.218322e+00, 7.198872e-07
9.144000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.219887e+00, 7.214510e-07
9.145000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.221451e+00, 7.230135e-07
9.146000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.223013e+00, 7.245746e-07
9.147000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.224575e+00, 7.261343e-07
9.148000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.226134e+00, 7.276926e-07
9.149000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.227693e+00, 7.292496e-07
9.150000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.229250e+00, 7.308052e-07
9.151000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.230805e+00, 7.323595e-07
9.152000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.232359e+00, 7.339123e-07
9.153000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.233912e+00, 7.354639e-07
9.154000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.235464e+00, 7.370140e-07
9.155000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.237014e+00, 7.385628e-07
9.156000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.238563e+00, 7.401102e-07
9.157000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.240110e+00, 7.416563e-07
9.158000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.241656e+00, 7.432010e-07
9.159000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.243201e+00, 7.447444e-07
9.160000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.244744e+00, 7.462864e-07
9.161000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.246286e+00, 7.478270e-07
9.162000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.247827e+00, 7.493663e-07
9.163000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.249366e+00, 7.509042e-07
9.164000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.250904e+00, 7.524408e-07
9.165000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.252441e+00, 7.539761e-07
9.166000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.253976e+00, 7.555099e-07
9.167000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.255510e+00, 7.570425e-07
9.168000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.257042e+00, 7.585737e-07
9.169000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.258574e+00, 7.601035e-07
9.170000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.260104e+00, 7.616320e-07
9.171000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.261632e+00, 7.631592e-07
9.172000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.263159e+00, 7.646850e-07
9.173000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.264685e+00, 7.662095e-07
9.174000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.266209e+00, 7.677326e-07
9.175000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.267733e+00, 7.692544e-07
9.176000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.269254e+00, 7.707749e-07
9.177000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.270775e+00, 7.722940e-07
9.178000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.272294e+00, 7.738118e-07
9.179000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.273812e+00, 7.753283e-07
9.180000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.275328e+00, 7.768434e-07
9.181000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.276843e+00, 7.783572e-07
9.182000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.278357e+00, 7.798697e-07
9.183000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.279870e+00, 7.813808e-07
9.184000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.281381e+00, 7.828907e-07
9.185000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.282891e+00, 7.843991e-07
9.186000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.284399e+00, 7.859063e-07
9.187000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.285906e+00, 7.874121e-07
9.188000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.287412e+00, 7.889167e-07
9.189000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.288917e+00, 7.904198e-07
9.190000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.290420e+00, 7.919217e-07
9.191000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.291922e+00, 7.934223e-07
9.192000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.293422e+00, 7.949215e-07
9.193000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.294922e+00, 7.964194e-07
9.194000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.296419e+00, 7.979160e-07
9.195000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.297916e+00, 7.994113e-07
9.196000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.299411e+00, 8.009053e-07
9.197000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.300905e+00, 8.023979e-07
9.198000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.302398e+00, 8.038893e-07
9.199000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.303889e+00, 8.053793e-07
9.200000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.305379e+00, 8.068681e-07
9.201000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.306868e+00, 8.083555e-07
9.202000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.308355e+00, 8.098416e-07
9.203000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.309842e+00, 8.113264e-07
9.204000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.311326e+00, 8.128099e-07
9.205000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.312810e+00, 8.142921e-07
9.206000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.314292e+00, 8.157730e-07
9.207000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.315773e+00, 8.172526e-07
9.208000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.317253e+00, 8.187309e-07
9.209000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.318731e+00, 8.202079e-07
9.210000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.320208e+00, 8.216836e-07
9.211000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.321684e+00, 8.231580e-07
9.212000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.323158e+00, 8.246311e-07
9.213000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.324631e+00, 8.261030e-07
9.214000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.326103e+00, 8.275735e-07
9.215000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.327573e+00, 8.290427e-07
9.216000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.329043e+00, 8.305107e-07
9.217000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.330511e+00, 8.319773e-07
9.218000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.331977e+00, 8.334427e-07
9.219000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.333443e+00, 8.349068e-07
9.220000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.334907e+00, 8.363696e-07
9.221000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.336370e+00, 8.378311e-07
9.222000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.337831e+00, 8.392913e-07
9.223000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.339291e+00, 8.407502e-07
9.224000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.340750e+00, 8.422079e-07
9.225000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.342208e+00, 8.436643e-07
9.226000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.343664e+00, 8.451193e-07
9.227000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.345119e+00, 8.465732e-07
9.228000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.346573e+00, 8.480257e-07
9.229000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.348026e+00, 8.494770e-07
9.230000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.349477e+00, 8.509270e-07
9.231000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.350927e+00, 8.523757e-07
9.232000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.352376e+00, 8.538231e-07
9.233000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.353823e+00, 8.552693e-07
9.234000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.355269e+00, 8.567142e-07
9.235000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.356714e+00, 8.581578e-07
9.236000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.358158e+00, 8.596002e-07
9.237000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.359600e+00, 8.610413e-07
9.238000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.361041e+00, 8.624811e-07
9.239000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.362481e+00, 8.639197e-07
9.240000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.363920e+00, 8.653570e-07
9.241000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.365357e+00, 8.667930e-07
9.242000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.366793e+00, 8.682278e-07
9.243000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.368228e+00, 8.696613e-07
9.244000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.369661e+00, 8.710936e-07
9.245000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.371094e+00, 8.725246e-07
9.246000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.372525e+00, 8.739543e-07
9.247000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.373954e+00, 8.753828e-07
9.248000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.375383e+00, 8.768101e-07
9.249000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.376810e+00, 8.782360e-07
9.250000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.378236e+00, 8.796608e-07
9.251000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.379661e+00, 8.810842e-07
9.252000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.381084e+00, 8.825065e-07
9.253000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.382506e+00, 8.839274e-07
9.254000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.383927e+00, 8.853472e-07
9.255000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.385347e+00, 8.867656e-07
9.256000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.386766e+00, 8.881829e-07
9.257000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.388183e+00, 8.895989e-07
9.258000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.389599e+00, 8.910136e-07
9.259000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.391014e+00, 8.924271e-07
9.260000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.392427e+00, 8.938394e-07
9.261000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.393839e+00, 8.952504e-07
9.262000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.395250e+00, 8.966602e-07
9.263000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.396660e+00, 8.980687e-07
9.264000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.398069e+00, 8.994760e-07
9.265000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.399476e+00, 9.008821e-07
9.266000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.400882e+00, 9.022869e-07
9.267000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.402287e+00, 9.036905e-07
9.268000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.403690e+00, 9.050929e-07
9.269000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.405093e+00, 9.064940e-07
9.270000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.406494e+00, 9.078939e-07
9.271000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.407894e+00, 9.092926e-07
9.272000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.409293e+00, 9.106900e-07
9.273000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.410690e+00, 9.120862e-07
9.274000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.412086e+00, 9.134812e-07
9.275000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.413481e+00, 9.148750e-07
9.276000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.414875e+00, 9.162675e-07
9.277000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.416268e+00, 9.176588e-07
9.278000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.417659e+00, 9.190489e-07
9.279000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.419049e+00, 9.204378e-07
9.280000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.420438e+00, 9.218254e-07
9.281000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.421825e+00, 9.232119e-07
9.282000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.423212e+00, 9.245971e-07
9.283000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.424597e+00, 9.259811e-07
9.284000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.425981e+00, 9.273639e-07
9.285000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.427364e+00, 9.287454e-07
9.286000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.428745e+00, 9.301258e-07
9.287000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.430126e+00, 9.315049e-07
9.288000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.431505e+00, 9.328828e-07
9.289000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.432883e+00, 9.342596e-07
9.290000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.434260e+00, 9.356351e-07
9.291000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.435635e+00, 9.370094e-07
9.292000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.437009e+00, 9.383825e-07
9.293000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.438382e+00, 9.397544e-07
9.294000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.439754e+00, 9.411250e-07
9.295000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.441125e+00, 9.424945e-07
9.296000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.442495e+00, 9.438628e-07
9.297000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.443863e+00, 9.452299e-07
9.298000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.445230e+00, 9.465957e-07
9.299000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.446596e+00, 9.479604e-07
9.300000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.447960e+00, 9.493239e-07
9.301000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.449324e+00, 9.506862e-07
9.302000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.450686e+00, 9.520472e-07
9.303000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.452047e+00, 9.534071e-07
9.304000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.453407e+00, 9.547658e-07
9.305000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.454766e+00, 9.561233e-07
9.306000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.456123e+00, 9.574796e-07
9.307000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.457480e+00, 9.588347e-07
9.308000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.458835e+00, 9.601886e-07
9.309000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.460189e+00, 9.615414e-07
9.310000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.461541e+00, 9.628929e-07
9.311000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.462893e+00, 9.642432e-07
9.312000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.464243e+00, 9.655924e-07
9.313000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.465592e+00, 9.669404e-07
9.314000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.466940e+00, 9.682872e-07
9.315000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.468287e+00, 9.696328e-07
9.316000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.469633e+00, 9.709772e-07
9.317000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.470977e+00, 9.723205e-07
9.318000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.472320e+00, 9.736626e-07
9.319000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.473663e+00, 9.750035e-07
9.320000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.475003e+00, 9.763432e-07
9.321000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.476343e+00, 9.776817e-07
9.322000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.477682e+00, 9.790191e-07
9.323000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.479019e+00, 9.803553e-07
9.324000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.480355e+00, 9.816903e-07
9.325000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.481690e+00, 9.830241e-07
9.326000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.483024e+00, 9.843568e-07
9.327000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.484357e+00, 9.856883e-07
9.328000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.485688e+00, 9.870186e-07
9.329000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.487019e+00, 9.883478e-07
9.330000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.488348e+00, 9.896758e-07
9.331000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.489676e+00, 9.910026e-07
9.332000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.491003e+00, 9.923283e-07
9.333000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.492328e+00, 9.936527e-07
9.334000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.493653e+00, 9.949761e-07
9.335000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.494976e+00, 9.962983e-07
9.336000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.496298e+00, 9.976193e-07
9.337000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.497619e+00, 9.989391e-07
9.338000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.498939e+00, 1.000258e-06
9.339000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.500258e+00, 1.001575e-06
9.340000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.501575e+00, 1.002892e-06
9.341000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.502892e+00, 1.004207e-06
9.342000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.504207e+00, 1.005521e-06
9.343000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.505521e+00, 1.006834e-06
9.344000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.506834e+00, 1.008146e-06
9.345000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.508146e+00, 1.009456e-06
9.346000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 3.509456e+00, 1.010766e-06
